0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
0.000000 	 0.000000 	 0.000000 	 TRUE 
